id	term	region	sex	name	surname	party	change
Mehmet.Kesimoğlu	22	Kırklareli	M	Mehmet	Kesimoğlu	CHP	
Mehmet.Kılıç	22	Konya	M	Mehmet	Kılıç	AKP	
Mehmet.Kocabatmaz	21	Denizli	M	Mehmet	Kocabatmaz	DSP	
Mehmet.Küçükaşık	22	Bursa	M	Mehmet	Küçükaşık	CHP	
Mehmet.Kundakcı	21	Osmaniye	M	Mehmet	Kundakcı	MHP	
Mehmet.Kurt	22	Samsun	M	Mehmet	Kurt	AKP	
MehmetMail.Büyükerman	21	Eskişehir	M	Mehmet Mail	Büyükerman	DSP	
MehmetMehdi.Eker	22	Diyarbakır	M	Mehmet Mehdi	Eker	AKP	
MehmetMehdi.Eker	23	Diyarbakır	M	Mehmet Mehdi	Eker	AKP	
MehmetMehdi.Eker	24	Diyarbakır	M	Mehmet Mehdi	Eker	AKP	
MehmetMehdi.Eker	26	İstanbul	M	Mehmet Mehdi	Eker	AKP	
MehmetMehdi.Eker	27	Diyarbakır	M	Mehmet Mehdi	Eker	AKP	
MehmetMelik.Özmen	22	Ağrı	M	Mehmet Melik	Özmen	AKP	
MehmetMesut.Özakcan	22	Aydın	M	Mehmet Mesut	Özakcan	CHP	
MehmetMetanet.Çulhaoğlu	21	Adana	M	Mehmet Metanet	Çulhaoğlu	MHP	
MehmetMetanet.Çulhaoğlu	27	Adana	M	Mehmet Metanet	Çulhaoğlu	IYI	
Mehmet.Metiner	24	Adıyaman	M	Mehmet	Metiner	AKP	
Mehmet.Metiner	25	İstanbul	M	Mehmet	Metiner	AKP	
Mehmet.Metiner	26	İstanbul	M	Mehmet	Metiner	AKP	
Mehmet.Müezzinoğlu	23	İstanbul	M	Mehmet	Müezzinoğlu	AKP	
Mehmet.Müezzinoğlu	24	Edirne	M	Mehmet	Müezzinoğlu	AKP	
Mehmet.Müezzinoğlu	25	Bursa	M	Mehmet	Müezzinoğlu	AKP	
Mehmet.Müezzinoğlu	26	Bursa	M	Mehmet	Müezzinoğlu	AKP	
Mehmet.Muş	24	İstanbul	M	Mehmet	Muş	AKP	
Mehmet.Muş	25	İstanbul	M	Mehmet	Muş	AKP	
Mehmet.Muş	26	İstanbul	M	Mehmet	Muş	AKP	
Mehmet.Muş	27	İstanbul	M	Mehmet	Muş	AKP	
MehmetMustafa.Açıkalın	22	İstanbul	M	Mehmet Mustafa	Açıkalın	AKP	
MehmetMustafa.Açıkalın	23	Sivas	M	Mehmet Mustafa	Açıkalın	AKP	
Mehmet.Nacar	21	Kilis	M	Mehmet	Nacar	MHP	
MehmetNaci.Bostancı	27	Ankara	M	Mehmet Naci	Bostancı	AKP	
MehmetNecati.Çetinkaya	22	Elazığ	M	Mehmet Necati	Çetinkaya	AKP	
MehmetNecati.Çetinkaya	23	Elazığ	M	Mehmet Necati	Çetinkaya	AKP	
MehmetNecati.Çetinkaya	24	Adana	M	Mehmet Necati	Çetinkaya	AKP	
MehmetNecmettin.Ahrazoğlu	26	Hatay	M	Mehmet Necmettin	Ahrazoğlu	MHP	
MehmetNezir.Karabaş	23	Bitlis	M	Mehmet Nezir	Karabaş	Bağımsız	
MehmetNezir.Nasıroğlu	22	Batman	M	Mehmet Nezir	Nasıroğlu	AKP	
MehmetNil.Hıdır	23	Muğla	M	Mehmet Nil	Hıdır	AKP	
MehmetNuri.Saygun	22	Tekirdağ	M	Mehmet Nuri	Saygun	CHP	
MehmetNuri.Tarhan	21	Hatay	M	Mehmet Nuri	Tarhan	MHP	
MehmetNuri.Yaman	23	Muş	M	Mehmet Nuri	Yaman	Bağımsız	
Mehmet.Ocaktan	23	Bursa	M	Mehmet	Ocaktan	AKP	
Mehmet.Öntürk	24	Hatay	M	Mehmet	Öntürk	AKP	
Mehmet.Öntürk	25	Hatay	M	Mehmet	Öntürk	AKP	
Mehmet.Öntürk	26	Hatay	M	Mehmet	Öntürk	AKP	
Mehmet.Özcan	21	İzmir	M	Mehmet	Özcan	DSP	
Mehmet.Özhaseki	25	Kayseri	M	Mehmet	Özhaseki	AKP	
Mehmet.Özhaseki	26	Kayseri	M	Mehmet	Özhaseki	AKP	
Mehmet.Özhaseki	27	Kayseri	M	Mehmet	Özhaseki	AKP	
Mehmet.Özlek	22	Şanlıurfa	M	Mehmet	Özlek	AKP	
Mehmet.Özyol	21	Adıyaman	M	Mehmet	Özyol	FAZILET	
Mehmet.Özyol	22	Adıyaman	M	Mehmet	Özyol	AKP	
Mehmet.Pak	21	İstanbul	M	Mehmet	Pak	MHP	
Mehmet.Parlakyiğit	22	Kahramanmaraş	M	Mehmet	Parlakyiğit	AKP	
Mehmet.Parsak	25	Afyonkarahisar	M	Mehmet	Parsak	MHP	
Mehmet.Parsak	26	Afyonkarahisar	M	Mehmet	Parsak	MHP	
MehmetRecai.Kutan	21	Malatya	M	Mehmet Recai	Kutan	FAZILET	
MehmetRuştu.Tiryaki	27	Batman	M	Mehmet Ruştu	Tiryaki	HDP	
MehmetSadık.Atay	25	Aydın	M	Mehmet Sadık	Atay	AKP	
MehmetSadri.Yıldırım	21	Eskişehir	M	Mehmet Sadri	Yıldırım	DYP	
Mehmet.Sağlam	21	Kahramanmaraş	M	Mehmet	Sağlam	DYP	
Mehmet.Sağlam	23	Kahramanmaraş	M	Mehmet	Sağlam	AKP	
Mehmet.Sağlam	24	Kahramanmaraş	M	Mehmet	Sağlam	AKP	
Mehmet.Şahin	23	Malatya	M	Mehmet	Şahin	AKP	
MehmetSait.Armağan	22	Isparta	M	Mehmet Sait	Armağan	AKP	
MehmetSait.Değer	21	Şırnak	M	Mehmet Sait	Değer	DYP	
MehmetSait.Dilek	23	Isparta	M	Mehmet Sait	Dilek	AKP	
MehmetSait.Kirazoğlu	27	Gaziantep	M	Mehmet Sait	Kirazoğlu	AKP	
MehmetSalih.Erdoğan	22	Denizli	M	Mehmet Salih	Erdoğan	AKP	
MehmetSalih.Erdoğan	23	Denizli	M	Mehmet Salih	Erdoğan	AKP	
MehmetSalih.Yıldırım	21	Şırnak	M	Mehmet Salih	Yıldırım	ANAP	
Mehmet.Şandır	21	Hatay	M	Mehmet	Şandır	MHP	
Mehmet.Şandır	23	Mersin	M	Mehmet	Şandır	MHP	
Mehmet.Şandır	24	Mersin	M	Mehmet	Şandır	MHP	
Mehmet.Sarı	22	Osmaniye	M	Mehmet	Sarı	AKP	
Mehmet.Sarı	23	Gaziantep	M	Mehmet	Sarı	AKP	
Mehmet.Sarı	24	Gaziantep	M	Mehmet	Sarı	AKP	
MehmetSayım.Tekelioğlu	22	İzmir	M	Mehmet Sayım	Tekelioğlu	AKP	
MehmetSayım.Tekelioğlu	23	İzmir	M	Mehmet Sayım	Tekelioğlu	AKP	
MehmetSayım.Tekelioğlu	24	İzmir	M	Mehmet Sayım	Tekelioğlu	AKP	
MehmetSefa.Sirmen	22	Kocaeli	M	Mehmet Sefa	Sirmen	CHP	
Mehmet.Şeker	24	Gaziantep	M	Mehmet	Şeker	CHP	
Mehmet.Şeker	25	Gaziantep	M	Mehmet	Şeker	CHP	
Mehmet.Sekmen	22	İstanbul	M	Mehmet	Sekmen	AKP	
Mehmet.Sekmen	23	İstanbul	M	Mehmet	Sekmen	AKP	
Mehmet.Semerci	22	Aydın	M	Mehmet	Semerci	CHP	
Mehmet.Serdaroğlu	21	Kastamonu	M	Mehmet	Serdaroğlu	MHP	
Mehmet.Serdaroğlu	23	Kastamonu	M	Mehmet	Serdaroğlu	MHP	
MehmetŞerif.Ertuğrul	22	Muş	M	Mehmet Şerif	Ertuğrul	CHP	
Mehmet.Sevigen	22	İstanbul	M	Mehmet	Sevigen	CHP	
Mehmet.Sevigen	23	İstanbul	M	Mehmet	Sevigen	CHP	
MehmetŞevki.Kulkuloğlu	23	Kayseri	M	Mehmet Şevki	Kulkuloğlu	CHP	
MehmetŞevki.Kulkuloğlu	24	Kayseri	M	Mehmet Şevki	Kulkuloğlu	CHP	
Mehmet.Şimşek	23	Gaziantep	M	Mehmet	Şimşek	AKP	
Mehmet.Şimşek	24	Batman	M	Mehmet	Şimşek	AKP	
Mehmet.Şimşek	25	Gaziantep	M	Mehmet	Şimşek	AKP	
Mehmet.Şimşek	26	Gaziantep	M	Mehmet	Şimşek	AKP	
MehmetSiyam.Kesimoğlu	24	Kırklareli	M	Mehmet Siyam	Kesimoğlu	CHP	
Mehmet.Soydan	22	Hatay	M	Mehmet	Soydan	AKP	
MehmetŞükrü.Erdinç	24	Adana	M	Mehmet Şükrü	Erdinç	AKP	
MehmetŞükrü.Erdinç	25	Adana	M	Mehmet Şükrü	Erdinç	AKP	
MehmetŞükrü.Erdinç	26	Adana	M	Mehmet Şükrü	Erdinç	AKP	
MehmetŞükrü.Erdinç	27	Adana	M	Mehmet Şükrü	Erdinç	AKP	
MehmetSüleyman.Hamzaoğulları	24	Diyarbakır	M	Mehmet Süleyman	Hamzaoğulları	AKP	
MehmetTahir.Köse	21	İstanbul	M	Mehmet Tahir	Köse	DSP	
Mehmet.Tatar	22	Şırnak	M	Mehmet	Tatar	AKP	
Mehmet.Taytak	27	Afyonkarahisar	M	Mehmet	Taytak	MHP	
Mehmet.Telek	21	Afyonkarahisar	M	Mehmet	Telek	MHP	
Mehmet.Tomanbay	22	Ankara	M	Mehmet	Tomanbay	CHP	
Mehmet.Tüm	25	Balıkesir	M	Mehmet	Tüm	CHP	
Mehmet.Tüm	26	Balıkesir	M	Mehmet	Tüm	CHP	
Mehmet.Tunçak	23	Bursa	M	Mehmet	Tunçak	AKP	
Mehmet.Uçum	25	Kars	M	Mehmet	Uçum	AKP	
MehmetUfuk.Uras	23	İstanbul	M	Mehmet Ufuk	Uras	Bağımsız	
MehmetUğur.Dilipak	25	Kahramanmaraş	M	Mehmet Uğur	Dilipak	AKP	
MehmetUğur.Dilipak	26	Kahramanmaraş	M	Mehmet Uğur	Dilipak	AKP	
MehmetUğur.Gökgöz	27	Isparta	M	Mehmet Uğur	Gökgöz	AKP	
MehmetUgur.Neşşar	22	Denizli	M	Mehmet Ugur	Neşşar	CHP	
Mehmet.Varol	25	Nevşehir	M	Mehmet	Varol	MHP	
MehmetVedat.Melik	22	Şanlıurfa	M	Mehmet Vedat	Melik	CHP	
MehmetVedat.Yücesan	22	Eskişehir	M	Mehmet Vedat	Yücesan	CHP	
Mehmet.Yalçınkaya	21	Şanlıurfa	M	Mehmet	Yalçınkaya	DYP	
MehmetYaşar.Öztürk	22	Yozgat	M	Mehmet Yaşar	Öztürk	AKP	
MehmetYaşar.Öztürk	23	Yozgat	M	Mehmet Yaşar	Öztürk	AKP	
MehmetYaşar.Ünal	21	Uşak	M	Mehmet Yaşar	Ünal	DSP	
MehmetYavuz.Demir	27	Muğla	M	Mehmet Yavuz	Demir	AKP	
Mehmet.Yıldırım	22	Kastamonu	M	Mehmet	Yıldırım	CHP	
Mehmet.Yılmazcan	22	Kahramanmaraş	M	Mehmet	Yılmazcan	AKP	
Mehmet.Yüksektepe	22	Denizli	M	Mehmet	Yüksektepe	AKP	
Mehmet.Yüksel	23	Denizli	M	Mehmet	Yüksel	AKP	
Mehmet.Yüksel	24	Denizli	M	Mehmet	Yüksel	AKP	
Mehmet.Yüksel	25	Denizli	M	Mehmet	Yüksel	AKP	
MehmetZafer.Çağlayan	23	Ankara	M	Mehmet Zafer	Çağlayan	AKP	
MehmetZafer.Çağlayan	24	Mersin	M	Mehmet Zafer	Çağlayan	AKP	
MehmetZafer.Üskül	23	Mersin	M	Mehmet Zafer	Üskül	AKP	
MehmetZekai.Özcan	22	Ankara	M	Mehmet Zekai	Özcan	AKP	
MehmetZekai.Özcan	23	Ankara	M	Mehmet Zekai	Özcan	AKP	
MehmetZeki.Çelik	21	Ankara	M	Mehmet Zeki	Çelik	FAZILET	
MehmetZeki.Okudan	21	Antalya	M	Mehmet Zeki	Okudan	FAZILET	
MehmetZiya.Yergök	22	Adana	M	Mehmet Ziya	Yergök	CHP	
Melda.Bayer	21	Ankara	F	Melda	Bayer	DSP	
Melda.Onur	24	İstanbul	F	Melda	Onur	CHP	
Melek.Karaca	21	Çorum	F	Melek	Karaca	MHP	
Meliha.Akyol	27	Yalova	F	Meliha	Akyol	AKP	
Melike.Basmacı	25	Denizli	F	Melike	Basmacı	CHP	
Melike.Basmacı	26	Denizli	F	Melike	Basmacı	CHP	
Memduh.Hacıoğlu	22	İstanbul	M	Memduh	Hacıoğlu	AKP	
MemetAli.Suçin	22	Batman	M	Memet Ali	Suçin	AKP	
MemetYılmaz.Helvacıoğlu	23	Siirt	M	Memet Yılmaz	Helvacıoğlu	AKP	
Menderes.Türel	24	Antalya	M	Menderes	Türel	AKP	
Mensur.Işık	27	Muş	M	Mensur	Işık	HDP	Bağımsız
Meral.Akşener	21	Kocaeli	F	Meral	Akşener	DYP	
Meral.Akşener	23	İstanbul	F	Meral	Akşener	MHP	
Meral.Akşener	24	İstanbul	F	Meral	Akşener	MHP	
Meral.Akşener	25	İstanbul	F	Meral	Akşener	MHP	
Meral.DanışBeştaş	25	Adana	F	Meral	Danış Beştaş	HDP	
Meral.DanışBeştaş	26	Adana	F	Meral	Danış Beştaş	HDP	
Meral.DanışBeştaş	27	Siirt	F	Meral	Danış Beştaş	HDP	
MesudeNursuna.Memecan	23	İstanbul	F	Mesude Nursuna	Memecan	AKP	
MesudeNursuna.Memecan	24	Sivas	F	Mesude Nursuna	Memecan	AKP	
Mesut.Dedeoğlu	24	Kahramanmaraş	M	Mesut	Dedeoğlu	MHP	
Mesut.Değer	22	Diyarbakır	M	Mesut	Değer	CHP	
Mesut.Türker	21	Yozgat	M	Mesut	Türker	MHP	
Mesut.Yılmaz	21	Rize	M	Mesut	Yılmaz	ANAP	
Metin.Akgün	26	Tekirdağ	M	Metin	Akgün	AKP	
Metin.Arifağaoğlu	23	Artvin	M	Metin	Arifağaoğlu	CHP	
Metin.Bostancıoğlu	21	Sinop	M	Metin	Bostancıoğlu	DSP	
Metin.Bulut	25	Elazığ	M	Metin	Bulut	AKP	
Metin.Bulut	26	Elazığ	M	Metin	Bulut	AKP	
Metin.Bulut	27	Elazığ	M	Metin	Bulut	AKP	
Metin.Çelik	25	Kastamonu	M	Metin	Çelik	AKP	
Metin.Çelik	26	Kastamonu	M	Metin	Çelik	AKP	
Metin.Çelik	27	Kastamonu	M	Metin	Çelik	AKP	
Metin.Çobanoğlu	23	Kırşehir	M	Metin	Çobanoğlu	MHP	
Metin.Ergun	21	Muğla	M	Metin	Ergun	MHP	
Metin.Ergün	23	Muğla	M	Metin	Ergün	MHP	
Metin.Ergun	27	Muğla	M	Metin	Ergun	IYI	
Metin.Gündoğdu	26	Ordu	M	Metin	Gündoğdu	AKP	
Metin.Gündoğdu	27	Ordu	M	Metin	Gündoğdu	AKP	
Metin.İlhan	27	Kırşehir	M	Metin	İlhan	CHP	
Metin.Kaşıkoğlu	22	Düzce	M	Metin	Kaşıkoğlu	AKP	
Metin.Kaşıkoğlu	23	Düzce	M	Metin	Kaşıkoğlu	AKP	
Metin.Kocabaş	21	Kahramanmaraş	M	Metin	Kocabaş	DYP	
Metin.Külünk	24	İstanbul	M	Metin	Külünk	AKP	
Metin.Külünk	25	İstanbul	M	Metin	Külünk	AKP	
Metin.Külünk	26	İstanbul	M	Metin	Külünk	AKP	
MetinLütfi.Baydar	24	Aydın	M	Metin Lütfi	Baydar	CHP	
MetinLütfi.Baydar	25	Aydın	M	Metin Lütfi	Baydar	CHP	
MetinLütfi.Baydar	26	Aydın	M	Metin Lütfi	Baydar	CHP	
Metin.Musaoğlu	21	Mardin	M	Metin	Musaoğlu	DYP	
MetinNurullah.Sazak	27	Eskişehir	M	Metin Nurullah	Sazak	MHP	
Metin.Şahin	21	Antalya	M	Metin	Şahin	DSP	
Metin.Yavuz	27	Aydın	M	Metin	Yavuz	AKP	
Metin.Yılmaz	22	Bolu	M	Metin	Yılmaz	AKP	
Metin.Yılmaz	23	Bolu	M	Metin	Yılmaz	AKP	
Mevlüt.Akgün	22	Karaman	M	Mevlüt	Akgün	AKP	
Mevlüt.Akgün	23	Karaman	M	Mevlüt	Akgün	AKP	
Mevlüt.Akgün	24	Karaman	M	Mevlüt	Akgün	AKP	
Mevlüt.Çavuşoğlu	22	Antalya	M	Mevlüt	Çavuşoğlu	AKP	
Mevlüt.Çavuşoğlu	23	Antalya	M	Mevlüt	Çavuşoğlu	AKP	
Mevlüt.Çavuşoğlu	24	Antalya	M	Mevlüt	Çavuşoğlu	AKP	
Mevlüt.Çavuşoğlu	26	Antalya	M	Mevlüt	Çavuşoğlu	AKP	
Mevlüt.Çavuşoğlu	27	Antalya	M	Mevlüt	Çavuşoğlu	AKP	Milletvekilliğinden istifa
Mevlüt.Coşkuner	22	Isparta	M	Mevlüt	Coşkuner	CHP	
Mevlüt.Coşkuner	23	Isparta	M	Mevlüt	Coşkuner	CHP	
Mevlüt.Dudu	24	Hatay	M	Mevlüt	Dudu	CHP	
Mevlüt.Dudu	25	Hatay	M	Mevlüt	Dudu	CHP	
Mevlüt.Dudu	26	Hatay	M	Mevlüt	Dudu	CHP	
Mevlüt.Karakaya	25	Adana	M	Mevlüt	Karakaya	MHP	
Mevlüt.Karakaya	26	Adana	M	Mevlüt	Karakaya	MHP	
Mevlüt.Karakaya	27	Ankara	M	Mevlüt	Karakaya	MHP	
Mihrali.Aksu	21	Erzincan	M	Mihrali	Aksu	MHP	
MihrimahBelma.Satır	24	İstanbul	M	Mihrimah Belma	Satır	AKP	
MihrimahBelma.Satır	25	İstanbul	M	Mihrimah Belma	Satır	AKP	
MihrimahBelma.Satır	26	İstanbul	M	Mihrimah Belma	Satır	AKP	
MihrimahBelma.Satır	27	İstanbul	M	Mihrimah Belma	Satır	AKP	
Mikail.Arslan	22	Kırşehir	M	Mikail	Arslan	AKP	
Mikail.Arslan	23	Kırşehir	M	Mikail	Arslan	AKP	
Mikail.Arslan	26	Kırşehir	M	Mikail	Arslan	AKP	
Mine.LökBeyaz	24	Diyarbakır	F	Mine	Lök Beyaz	AKP	
Miraç.Akdoğan	21	Malatya	M	Miraç	Akdoğan	ANAP	
Miraç.Akdoğan	22	Malatya	M	Miraç	Akdoğan	AKP	
Mithat.Ekici	23	Denizli	M	Mithat	Ekici	AKP	
Mithat.Melen	23	İstanbul	M	Mithat	Melen	MHP	
Mithat.Sancar	25	Mardin	M	Mithat	Sancar	HDP	
Mithat.Sancar	26	Mardin	M	Mithat	Sancar	HDP	
Mithat.Sancar	27	Mardin	M	Mithat	Sancar	HDP	
Mizgin.Irgat	25	Bitlis	F	Mizgin	Irgat	HDP	
Mizgin.Irgat	26	Bitlis	F	Mizgin	Irgat	HDP	
Muammer.Güler	24	Mardin	M	Muammer	Güler	AKP	
Muazzez.Orhan	27	Van	F	Muazzez	Orhan	HDP	
Muazzez.Orhan	27	Van	F	Muazzez	Orhan Işık	HDP	
Mücahit.Daloğlu	22	Erzurum	F	Mücahit	Daloğlu	AKP	
Mücahit.Durmuşoğlu	25	Osmaniye	F	Mücahit	Durmuşoğlu	AKP	
Mücahit.Durmuşoğlu	26	Osmaniye	F	Mücahit	Durmuşoğlu	AKP	
Mücahit.Durmuşoğlu	27	Osmaniye	F	Mücahit	Durmuşoğlu	AKP	
Mücahit.Himoğlu	21	Erzurum	F	Mücahit	Himoğlu	MHP	
Mücahit.Pehlivan	23	Ankara	F	Mücahit	Pehlivan	CHP	
Muhammed.Avcı	27	Rize	M	Muhammed	Avcı	AKP	
Muhammed.Çetin	24	İstanbul	M	Muhammed	Çetin	AKP	Bağımsız
MuhammedFatih.Toprak	27	Adıyaman	M	Muhammed Fatih	Toprak	AKP	
MuhammedLevent.Bülbül	27	Sakarya	M	Muhammed Levent	Bülbül	MHP	
MuhammedMurtaza.Yetiş	24	Adıyaman	M	Muhammed Murtaza	Yetiş	AKP	
MuhammedRıza.Yalçınkaya	23	Bartın	M	Muhammed Rıza	Yalçınkaya	CHP	
MuhammedRıza.Yalçınkaya	24	Bartın	M	Muhammed Rıza	Yalçınkaya	CHP	
MuhammedRıza.Yalçınkaya	25	Bartın	M	Muhammed Rıza	Yalçınkaya	CHP	
Muhammet.Balta	25	Trabzon	M	Muhammet	Balta	AKP	
Muhammet.Balta	26	Trabzon	M	Muhammet	Balta	AKP	
Muhammet.Balta	27	Trabzon	M	Muhammet	Balta	AKP	
MuhammetBilal.Macit	24	İstanbul	M	Muhammet Bilal	Macit	AKP	
MuhammetEmin.Akbaşoğlu	25	Çankırı	M	Muhammet Emin	Akbaşoğlu	AKP	
MuhammetEmin.Akbaşoğlu	26	Çankırı	M	Muhammet Emin	Akbaşoğlu	AKP	
MuhammetEmin.Akbaşoğlu	27	Çankırı	M	Muhammet Emin	Akbaşoğlu	AKP	
MuhammetMüfit.Aydın	26	Bursa	M	Muhammet Müfit	Aydın	AKP	
MuhammetMüfit.Aydın	27	Bursa	M	Muhammet Müfit	Aydın	AKP	
MuhammetNaci.Cinisli	27	Erzurum	M	Muhammet Naci	Cinisli	IYI	
MuhammetRıza.Yalçınkaya	26	Bartın	M	Muhammet Rıza	Yalçınkaya	CHP	
MuhammetTurhan.İmamoğlu	21	Kocaeli	M	Muhammet Turhan	İmamoğlu	DSP	
MuhammetUğur.Kaleli	25	Konya	M	Muhammet Uğur	Kaleli	AKP	
MuhammetUğur.Kaleli	26	Konya	M	Muhammet Uğur	Kaleli	AKP	
Muharrem.Candan	22	Konya	M	Muharrem	Candan	AKP	
Muharrem.Candan	23	Konya	M	Muharrem	Candan	AKP	
Muharrem.Doğan	22	Mardin	M	Muharrem	Doğan	AKP	
Muharrem.Erkek	25	Çanakkale	M	Muharrem	Erkek	CHP	
Muharrem.Erkek	26	Çanakkale	M	Muharrem	Erkek	CHP	
Muharrem.Erkek	27	Çanakkale	M	Muharrem	Erkek	CHP	
Muharrem.Eskiyapan	22	Kayseri	M	Muharrem	Eskiyapan	AKP	
MuharremHadi.Dilekci	21	Kastamonu	M	Muharrem Hadi	Dilekci	DSP	
Muharrem.İnce	22	Yalova	M	Muharrem	İnce	CHP	
Muharrem.İnce	23	Yalova	M	Muharrem	İnce	CHP	
Muharrem.İnce	24	Yalova	M	Muharrem	İnce	CHP	
Muharrem.İnce	25	Yalova	M	Muharrem	İnce	CHP	
Muharrem.İnce	26	Yalova	M	Muharrem	İnce	CHP	
Muharrem.Işık	24	Erzincan	M	Muharrem	Işık	CHP	
Muharrem.Karslı	22	İstanbul	M	Muharrem	Karslı	AKP	
Muharrem.Kılıç	22	Malatya	M	Muharrem	Kılıç	CHP	
Muharrem.Selamoğlu	23	Niğde	M	Muharrem	Selamoğlu	AKP	
Muharrem.Toprak	22	İzmir	M	Muharrem	Toprak	CHP	
Muharrem.Tozçöken	22	Eskişehir	M	Muharrem	Tozçöken	AKP	
Muharrem.Varlı	23	Adana	M	Muharrem	Varlı	MHP	
Muharrem.Varlı	24	Adana	M	Muharrem	Varlı	MHP	
Muharrem.Varlı	25	Adana	M	Muharrem	Varlı	MHP	
Muharrem.Varlı	26	Adana	M	Muharrem	Varlı	MHP	
Muharrem.Varlı	27	Adana	M	Muharrem	Varlı	MHP	
Muhsin.Kızılkaya	25	Mersin	M	Muhsin	Kızılkaya	AKP	
Muhsin.Koçyiğit	22	Diyarbakır	M	Muhsin	Koçyiğit	AKP	
Muhsin.Yazıcıoğlu	23	Sivas	M	Muhsin	Yazıcıoğlu	Bağımsız	
Muhyettin.Aksak	23	Erzurum	M	Muhyettin	Aksak	AKP	
Muhyettin.Aksak	24	Erzurum	M	Muhyettin	Aksak	AKP	
Müjdat.Kayayerli	21	Afyonkarahisar	M	Müjdat	Kayayerli	MHP	
Müjdat.Kuşku	23	Çanakkale	M	Müjdat	Kuşku	AKP	
Mukadder.Başeğmez	21	İstanbul	M	Mukadder	Başeğmez	FAZILET	
Mükerrem.Levent	21	Niğde	M	Mükerrem	Levent	MHP	
Mükremin.Taşkın	21	Nevşehir	M	Mükremin	Taşkın	MHP	
Mülkiye.Birtane	24	Kars	F	Mülkiye	Birtane	Bağımsız	HDP
Mümin.İnan	23	Niğde	M	Mümin	İnan	MHP	
Mümtaz.Yavuz	21	Muş	M	Mümtaz	Yavuz	DYP	
Münir.Kutluata	23	Sakarya	M	Münir	Kutluata	MHP	
Münir.Kutluata	24	Sakarya	M	Münir	Kutluata	MHP	
Murat.Akın	21	Aksaray	M	Murat	Akın	DYP	
Murat.Alparslan	25	Ankara	M	Murat	Alparslan	AKP	
Murat.Alparslan	26	Ankara	M	Murat	Alparslan	AKP	
Murat.Bakan	26	İzmir	M	Murat	Bakan	CHP	
Murat.Bakan	27	İzmir	M	Murat	Bakan	CHP	
Murat.Başesgioğlu	21	Kastamonu	M	Murat	Başesgioğlu	ANAP	
Murat.Başesgioğlu	22	İstanbul	M	Murat	Başesgioğlu	AKP	
Murat.Başesgioğlu	23	İstanbul	M	Murat	Başesgioğlu	AKP	
Murat.Başesgioğlu	24	İstanbul	M	Murat	Başesgioğlu	MHP	
Murat.Başesgioğlu	25	İstanbul	M	Murat	Başesgioğlu	MHP	
Murat.Baybatur	25	Manisa	M	Murat	Baybatur	AKP	
Murat.Baybatur	26	Manisa	M	Murat	Baybatur	AKP	
Murat.Baybatur	27	Manisa	M	Murat	Baybatur	AKP	
Murat.Bozlak	24	Adana	M	Murat	Bozlak	Bağımsız	HDP
Murat.Çepni	27	İzmir	M	Murat	Çepni	HDP	
Murat.Demir	26	Kastamonu	M	Murat	Demir	AKP	
Murat.Emir	25	Ankara	M	Murat	Emir	CHP	
Murat.Emir	26	Ankara	M	Murat	Emir	CHP	
Murat.Emir	27	Ankara	M	Murat	Emir	CHP	
Murat.Göktürk	24	Nevşehir	M	Murat	Göktürk	AKP	
Murat.Göktürk	25	Nevşehir	M	Murat	Göktürk	AKP	
Murat.Göktürk	26	Nevşehir	M	Murat	Göktürk	AKP	
Murat.Koç	25	İzmir	M	Murat	Koç	MHP	
Murat.Özçelik	25	İstanbul	M	Murat	Özçelik	CHP	
Murat.Özkan	23	Giresun	M	Murat	Özkan	MHP	
Murat.Sarısaç	27	Van	M	Murat	Sarısaç	HDP	
Murat.Sökmenoğlu	21	İstanbul	M	Murat	Sökmenoğlu	MHP	
Murat.Yıldırım	22	Çorum	M	Murat	Yıldırım	AKP	
Murat.Yıldırım	23	Çorum	M	Murat	Yıldırım	AKP	
Murat.Yıldırım	24	Çorum	M	Murat	Yıldırım	AKP	
Murat.Yılmazer	22	Kırıkkale	M	Murat	Yılmazer	AKP	
Mürsel.Alban	27	Muğla	M	Mürsel	Alban	CHP	
Mürteza.Zengin	26	İstanbul	M	Mürteza	Zengin	AKP	
Musa.Çam	25	İzmir	M	Musa	Çam	CHP	
Musa.Çam	26	İzmir	M	Musa	Çam	CHP	
Musa.Demirci	21	Sivas	M	Musa	Demirci	FAZILET	
Musa.Farisoğulları	27	Diyarbakır	M	Musa	Farisoğulları	HDP	Milletvekilliğinin düşmesi
Musa.Konyar	21	Ağrı	M	Musa	Konyar	DYP	
Musa.Öztürk	21	Adana	M	Musa	Öztürk	ANAP	
Musa.Piroğlu	27	İstanbul	M	Musa	Piroğlu	HDP	
Musa.Sıvacıoğlu	22	Kastamonu	M	Musa	Sıvacıoğlu	AKP	
Musa.Sıvacıoğlu	23	Kastamonu	M	Musa	Sıvacıoğlu	AKP	
Musa.Uzunkaya	21	Samsun	M	Musa	Uzunkaya	FAZILET	
Musa.Uzunkaya	22	Samsun	M	Musa	Uzunkaya	AKP	
MüşerrefPervinTuba.Durgut	27	İstanbul	F	Müşerref Pervin Tuba	Durgut	AKP	
Müslim.Sarı	24	İstanbul	M	Müslim	Sarı	CHP	
Müslüm.Doğan	25	İzmir	M	Müslüm	Doğan	HDP	
Müslüm.Doğan	26	İzmir	M	Müslüm	Doğan	HDP	
